CustomerID,TerritoryID,TotalPurchaseYTD,DateFirstPurchase,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,CommuteDistance,Age,Bike
14473,4,2413.4825,06/10/2003,M,greater than 100000,M,1,2,Bachelors,Management,1,4,2-5 Miles,46,1
14474,4,4.99,07/31/2004,M,50001-75000,F,2,0,High School,Professional,0,2,1-2 Miles,52,0
14475,1,4.99,10/19/2003,M,50001-75000,F,2,0,High School,Professional,0,2,5-10 Miles,52,0
14476,1,4.99,02/27/2004,M,50001-75000,M,2,0,High School,Professional,0,2,1-2 Miles,52,0
14477,4,2341.9725,06/07/2003,S,50001-75000,F,4,3,High School,Professional,1,0,5-10 Miles,52,1
14478,6,4760.02,12/11/2003,S,75001-100000,F,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,53,1
14479,4,26.97,06/14/2004,S,greater than 100000,F,1,0,Graduate Degree,Management,0,4,0-1 Miles,71,0
14480,6,159.95,02/13/2004,M,75001-100000,M,5,4,Partial College,Professional,1,3,5-10 Miles,47,0
14481,1,2359.9825,06/21/2003,S,75001-100000,F,4,3,High School,Professional,1,3,5-10 Miles,47,1
14482,1,39.98,07/08/2004,M,75001-100000,M,4,3,High School,Professional,1,3,5-10 Miles,47,0
14483,1,4.99,11/17/2003,M,75001-100000,F,4,3,High School,Professional,1,3,5-10 Miles,47,0
14484,4,2344.9625,06/05/2003,M,greater than 100000,F,4,3,Bachelors,Management,0,3,2-5 Miles,47,1
14485,4,3310.41,06/21/2003,M,greater than 100000,F,1,3,Partial College,Professional,1,2,2-5 Miles,47,1
14486,4,3300.42,06/01/2003,M,greater than 100000,M,1,1,Graduate Degree,Management,1,2,0-1 Miles,47,1
14487,4,4.99,12/11/2003,M,50001-75000,M,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,53,0
14488,4,59.98,04/11/2004,M,50001-75000,M,3,1,High School,Professional,1,1,1-2 Miles,53,0
14489,4,4.99,04/29/2004,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,5-10 Miles,54,0
14490,4,4.99,06/06/2004,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,5-10 Miles,54,0
14491,4,7.28,11/27/2003,S,50001-75000,M,3,0,Graduate Degree,Management,1,2,5-10 Miles,54,0
14492,1,4.99,10/22/2003,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,1-2 Miles,54,0
14493,4,19.97,06/07/2004,S,50001-75000,F,3,0,Graduate Degree,Management,0,2,1-2 Miles,54,0
14494,1,1000.44,06/04/2003,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,5-10 Miles,54,1
14495,4,1769.93,06/21/2003,M,25001-50000,M,3,0,Partial College,Professional,0,2,5-10 Miles,55,1
14496,6,769.49,12/06/2003,M,25001-50000,F,3,0,Partial College,Professional,0,2,1-2 Miles,55,1
14497,6,769.49,12/03/2003,M,25001-50000,F,3,0,Partial College,Professional,0,2,5-10 Miles,55,1
14498,4,2393.9525,06/02/2003,M,50001-75000,F,4,0,Graduate Degree,Management,1,2,10+ Miles,70,1
14499,4,7.28,05/02/2004,M,75001-100000,M,2,3,Graduate Degree,Management,1,3,5-10 Miles,70,0
14500,4,39.98,07/18/2004,S,greater than 100000,F,2,3,Bachelors,Management,0,4,0-1 Miles,70,0
14501,4,699.1,07/01/2001,M,75001-100000,M,4,0,Graduate Degree,Management,1,2,1-2 Miles,69,1
14502,6,119.97,09/19/2003,M,75001-100000,F,5,0,Bachelors,Management,1,2,5-10 Miles,69,0
14503,1,4.99,11/19/2003,M,75001-100000,F,5,0,Bachelors,Management,1,2,5-10 Miles,69,0
14504,6,127.25,01/23/2004,M,greater than 100000,F,2,4,Graduate Degree,Management,1,0,5-10 Miles,69,0
14505,4,26.97,08/18/2003,M,greater than 100000,M,2,3,Bachelors,Management,1,4,0-1 Miles,69,0
14506,1,4.99,05/16/2004,M,75001-100000,F,5,0,Bachelors,Management,0,2,1-2 Miles,67,0
14507,4,4.99,08/16/2003,M,75001-100000,M,2,3,Graduate Degree,Management,1,3,1-2 Miles,67,0
14508,4,4.99,11/29/2003,M,75001-100000,F,2,3,Graduate Degree,Management,1,3,5-10 Miles,67,0
14509,1,4.99,04/01/2004,S,75001-100000,F,4,4,Partial College,Skilled Manual,0,3,1-2 Miles,39,0
14510,1,3034.08,07/25/2001,S,75001-100000,M,2,0,Bachelors,Management,1,2,1-2 Miles,39,1
14511,1,39.98,10/07/2003,M,75001-100000,F,2,0,Bachelors,Management,1,2,0-1 Miles,39,0
14512,1,4.99,08/10/2003,M,75001-100000,M,3,0,Bachelors,Management,1,3,1-2 Miles,39,0
14513,4,0,04/22/2004,M,greater than 100000,F,1,0,Graduate Degree,Management,1,3,0-1 Miles,39,0
14514,4,21.98,07/29/2004,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,28,0
14515,4,21.98,04/17/2004,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,28,0
14516,9,24.99,08/25/2003,S,0-25000,M,5,0,High School,Skilled Manual,1,3,5-10 Miles,63,0
14517,9,28.98,01/11/2004,M,0-25000,F,3,0,High School,Skilled Manual,0,2,1-2 Miles,63,0
14518,9,91.96,08/21/2003,M,0-25000,F,2,1,High School,Skilled Manual,1,2,5-10 Miles,60,0
14519,1,26.97,09/14/2003,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,29,0
14520,1,1468.59,07/07/2001,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,1-2 Miles,29,1
14521,9,63.97,01/19/2004,M,0-25000,M,4,0,High School,Skilled Manual,0,2,1-2 Miles,60,0
14522,9,72.96,11/15/2003,M,0-25000,M,4,0,High School,Skilled Manual,1,2,5-10 Miles,60,0
14523,9,3772.41,03/20/2003,M,25001-50000,F,2,0,Partial College,Clerical,0,2,5-10 Miles,60,1
14524,7,2951.05,09/05/2002,M,0-25000,F,0,0,Graduate Degree,Manual,1,0,0-1 Miles,29,1
14525,10,3087.31,10/09/2001,M,0-25000,F,0,0,Graduate Degree,Manual,1,0,0-1 Miles,30,1
14526,8,4.99,12/17/2003,M,0-25000,F,1,0,Graduate Degree,Manual,1,0,0-1 Miles,45,0
14527,8,0,05/13/2004,M,0-25000,M,1,0,Graduate Degree,Manual,1,0,0-1 Miles,45,0
14528,8,0,01/28/2004,M,0-25000,M,1,0,Graduate Degree,Manual,1,0,0-1 Miles,45,0
14529,10,95.06,10/15/2003,S,0-25000,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,45,0
14530,10,68.87,09/21/2003,M,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,45,0
14531,10,155.55,08/28/2003,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,45,0
14532,7,0,09/16/2003,M,0-25000,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,45,0
14533,10,125.56,03/07/2004,S,0-25000,M,1,0,Bachelors,Manual,1,0,0-1 Miles,46,0
14534,7,31.97,05/07/2004,S,0-25000,F,1,0,Bachelors,Manual,1,0,0-1 Miles,46,0
14535,10,98.98,09/09/2003,S,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,46,0
14536,7,4.99,01/04/2004,S,0-25000,F,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,46,0
14537,8,39.99,01/08/2004,M,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,72,0
14538,7,3008.02,09/05/2002,S,25001-50000,F,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,45,1
14539,7,3262.83,09/03/2002,S,25001-50000,F,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,45,1
14540,10,106.26,09/10/2003,M,0-25000,M,1,0,Bachelors,Manual,1,0,0-1 Miles,49,0
14541,8,4347.76,03/11/2002,S,0-25000,M,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,49,1
14542,10,106.26,01/20/2004,M,0-25000,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,50,0
14543,8,39.99,01/06/2004,M,0-25000,F,1,0,Partial College,Manual,1,0,0-1 Miles,50,0
14544,7,4.99,11/12/2003,S,0-25000,M,1,0,Partial College,Manual,1,0,0-1 Miles,50,0
14545,10,42.97,10/15/2003,M,0-25000,F,2,0,Partial College,Manual,1,0,1-2 Miles,51,0
14546,10,98.98,09/19/2003,M,0-25000,F,2,0,Partial College,Manual,1,0,0-1 Miles,51,0
14547,10,157.96,05/26/2004,M,0-25000,M,2,0,Partial College,Manual,1,0,1-2 Miles,52,0
14548,7,4.99,05/04/2004,M,0-25000,F,2,0,Partial College,Manual,1,0,0-1 Miles,52,0
14549,8,39.99,02/17/2004,M,0-25000,M,2,0,Partial College,Manual,1,1,2-5 Miles,52,0
14550,7,39.98,03/10/2004,M,0-25000,F,2,0,Bachelors,Clerical,1,1,2-5 Miles,70,0
14551,8,61.97,06/22/2004,M,0-25000,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,70,0
14552,10,33.98,04/24/2004,M,0-25000,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,68,0
14553,10,112.96,09/21/2003,M,0-25000,F,1,0,Bachelors,Clerical,1,0,0-1 Miles,67,0
14554,10,153.96,10/09/2003,M,0-25000,M,1,0,Bachelors,Clerical,1,0,0-1 Miles,67,0
14555,7,839.4575,09/29/2002,S,0-25000,F,2,0,Partial College,Manual,1,1,1-2 Miles,65,1
14556,7,9.98,03/29/2004,M,0-25000,M,3,0,Partial College,Manual,1,1,2-5 Miles,64,0
14557,9,82.97,08/02/2003,M,0-25000,M,0,0,Partial College,Manual,1,1,2-5 Miles,27,0
14558,1,828.9718,07/28/2001,M,25001-50000,F,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,37,1
14559,4,848.4718,07/19/2001,M,25001-50000,F,1,1,Bachelors,Skilled Manual,1,0,2-5 Miles,37,1
14560,4,1468.59,07/08/2001,M,25001-50000,M,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,37,1
14561,6,156.55,08/05/2003,M,25001-50000,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,37,0
14562,4,4.99,11/20/2003,M,25001-50000,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,37,0
14563,1,4.99,01/25/2004,M,25001-50000,M,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,38,0
14564,4,4.99,06/21/2004,M,25001-50000,F,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,38,0
14565,4,804.4818,08/06/2001,S,25001-50000,F,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,38,1
14566,6,351.5,10/19/2003,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,0-1 Miles,36,0
14567,6,156.29,08/01/2003,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,2-5 Miles,36,0
14568,1,19.97,10/09/2003,S,50001-75000,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,36,0
14569,1,4.99,04/24/2004,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,0-1 Miles,36,0
14570,1,4.99,11/06/2003,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,0-1 Miles,36,0
14571,4,39.98,02/22/2004,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,36,0
14572,4,2994.09,08/19/2001,M,50001-75000,F,3,0,Graduate Degree,Professional,1,0,2-5 Miles,36,1
14573,1,4.99,03/29/2004,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,38,0
14574,6,153.11,12/25/2003,S,50001-75000,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,38,0
14575,1,26.97,07/26/2004,M,50001-75000,F,1,0,Graduate Degree,Professional,1,0,2-5 Miles,38,0
14576,1,777.4418,08/13/2001,S,50001-75000,F,2,2,Bachelors,Skilled Manual,0,0,0-1 Miles,39,1
14577,1,806.7618,08/29/2001,S,50001-75000,F,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,39,1
14578,6,778.48,12/30/2003,M,50001-75000,M,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,39,1
14579,1,4.99,09/04/2003,S,50001-75000,M,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,39,0
14580,4,699.1,09/16/2001,S,25001-50000,M,0,0,Bachelors,Professional,0,1,2-5 Miles,40,1
14581,1,863.9518,09/06/2001,S,25001-50000,M,0,0,Bachelors,Professional,0,1,0-1 Miles,40,1
14582,6,103.84,08/14/2003,M,50001-75000,M,1,0,Graduate Degree,Professional,1,0,2-5 Miles,37,0
14583,1,0,07/06/2004,M,50001-75000,F,2,0,Graduate Degree,Professional,1,0,2-5 Miles,37,0
14584,4,3031.05,09/07/2001,S,75001-100000,F,2,0,Graduate Degree,Professional,1,0,0-1 Miles,37,1
14585,4,2994.09,09/26/2001,M,75001-100000,F,2,0,Graduate Degree,Professional,1,0,0-1 Miles,37,1
14586,6,178.95,05/22/2004,S,50001-75000,F,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,40,0
14587,1,4.99,11/28/2003,S,25001-50000,F,2,2,Bachelors,Skilled Manual,1,1,0-1 Miles,40,0
14588,1,4.99,03/23/2004,S,25001-50000,M,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,40,0
14589,4,769.4918,09/29/2001,S,50001-75000,F,3,3,Bachelors,Skilled Manual,0,0,0-1 Miles,41,1
14590,4,898.4618,09/19/2001,S,50001-75000,F,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,41,1
14591,4,1498.58,10/08/2001,S,50001-75000,M,0,0,Graduate Degree,Professional,1,0,2-5 Miles,41,1
14592,1,0,12/04/2003,M,50001-75000,F,0,0,Graduate Degree,Professional,1,0,0-1 Miles,41,0
14593,4,4.99,12/19/2003,M,50001-75000,M,0,0,Graduate Degree,Professional,1,0,2-5 Miles,41,0
14594,4,4.99,10/30/2003,M,50001-75000,F,0,0,Graduate Degree,Professional,1,0,2-5 Miles,41,0
14595,4,4.99,05/02/2004,M,50001-75000,F,0,0,Graduate Degree,Professional,1,0,0-1 Miles,41,0
14596,4,2356.9518,10/13/2001,M,50001-75000,F,4,0,Graduate Degree,Professional,1,0,0-1 Miles,41,1
14597,6,4801.02,12/30/2003,M,50001-75000,M,4,0,Graduate Degree,Professional,1,0,0-1 Miles,41,1
14598,6,2454.93,12/05/2003,M,50001-75000,F,5,0,Graduate Degree,Professional,1,0,2-5 Miles,38,1
14599,1,2354.9818,10/23/2001,M,50001-75000,M,5,0,Graduate Degree,Professional,1,0,0-1 Miles,38,1
14600,1,4.99,03/13/2004,M,50001-75000,F,5,5,Graduate Degree,Professional,1,2,2-5 Miles,38,0
14601,4,3041.07,10/30/2001,M,75001-100000,M,2,0,Graduate Degree,Professional,1,0,0-1 Miles,38,1
14602,4,3126.05,10/07/2001,M,75001-100000,F,3,0,Graduate Degree,Professional,1,0,0-1 Miles,38,1
14603,4,2334.9718,10/08/2001,S,75001-100000,F,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,42,1
14604,6,102.95,08/08/2003,M,75001-100000,M,3,3,Bachelors,Skilled Manual,1,3,10+ Miles,42,0
14605,6,4715.02,12/29/2003,S,75001-100000,F,4,4,Bachelors,Skilled Manual,0,1,0-1 Miles,42,1
14606,6,2331.95,12/21/2003,S,75001-100000,F,4,4,Bachelors,Skilled Manual,0,2,0-1 Miles,42,1
14607,1,0,05/13/2004,M,25001-50000,M,4,4,Bachelors,Skilled Manual,1,2,2-5 Miles,43,0
14608,1,4.99,10/23/2003,M,25001-50000,M,4,4,Bachelors,Skilled Manual,1,3,10+ Miles,43,0
14609,4,0,12/21/2003,S,25001-50000,F,5,5,Bachelors,Skilled Manual,1,2,2-5 Miles,43,0
14610,1,769.4918,10/06/2001,S,25001-50000,F,5,5,Bachelors,Skilled Manual,1,3,5-10 Miles,43,1
14611,6,145.55,03/07/2004,S,25001-50000,F,4,2,Bachelors,Skilled Manual,1,2,0-1 Miles,43,0
14612,4,4.99,06/06/2004,M,50001-75000,M,4,2,Bachelors,Professional,1,2,2-5 Miles,44,0
14613,1,902.4618,10/29/2001,M,50001-75000,M,4,2,Bachelors,Professional,1,2,0-1 Miles,44,1
14614,4,1525.55,11/28/2001,S,50001-75000,M,0,0,Bachelors,Professional,0,1,2-5 Miles,39,1
14615,4,19.97,05/02/2004,S,50001-75000,F,0,0,Bachelors,Professional,0,1,0-1 Miles,39,0
14616,4,839.4818,11/26/2001,S,50001-75000,F,0,0,Bachelors,Professional,1,1,2-5 Miles,39,1
14617,1,1503.57,11/12/2001,S,50001-75000,M,0,0,Bachelors,Professional,0,1,0-1 Miles,44,1
14618,1,4.99,04/02/2004,M,50001-75000,F,3,2,Graduate Degree,Professional,1,0,2-5 Miles,44,0
14619,1,4.99,04/24/2004,M,50001-75000,M,3,2,Graduate Degree,Professional,1,0,0-1 Miles,44,0
14620,4,0,02/02/2004,M,50001-75000,F,3,2,Graduate Degree,Professional,1,0,2-5 Miles,44,0
14621,1,68.49,06/22/2004,S,50001-75000,F,1,0,Bachelors,Professional,1,1,2-5 Miles,45,0
14622,4,19.97,11/14/2003,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,45,0
14623,4,39.98,09/07/2003,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,45,0
14624,1,4.99,04/30/2004,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,45,0
14625,1,4.99,05/01/2004,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,45,0
14626,6,187.05,10/07/2003,M,25001-50000,M,4,3,High School,Skilled Manual,1,3,10+ Miles,46,0
14627,4,4.99,12/31/2003,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,46,0
14628,1,0,04/11/2004,M,50001-75000,M,1,0,Partial College,Skilled Manual,0,1,0-1 Miles,46,0
14629,1,0,09/08/2003,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,46,0
14630,4,0,05/05/2004,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,46,0
14631,6,839.48,01/17/2004,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,46,1
14632,6,146.56,09/02/2003,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,46,0
14633,6,233.51,08/20/2003,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,46,0
14634,1,1468.59,11/30/2001,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,46,1
14635,1,29.26,02/09/2004,M,25001-50000,M,4,2,High School,Skilled Manual,1,2,0-1 Miles,47,0
14636,1,839.4818,11/23/2001,M,25001-50000,F,4,2,High School,Skilled Manual,1,2,2-5 Miles,47,1
14637,1,4.99,03/27/2004,M,25001-50000,M,4,2,High School,Skilled Manual,0,3,0-1 Miles,47,0
14638,1,4.99,06/20/2004,S,25001-50000,M,0,0,Bachelors,Professional,0,1,2-5 Miles,47,0
14639,4,1477.58,11/15/2001,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,47,1
14640,6,804.47,01/28/2004,S,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,2-5 Miles,40,1
14641,6,84.86,10/10/2003,M,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,40,0
14642,1,4.99,11/27/2003,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,40,0
14643,1,1563.07,12/04/2001,S,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,2-5 Miles,40,1
14644,1,4.99,08/14/2003,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,0-1 Miles,40,0
14645,4,839.4818,12/25/2001,S,50001-75000,M,0,0,Graduate Degree,Professional,0,1,2-5 Miles,40,1
14646,4,1503.57,12/26/2001,S,50001-75000,M,0,0,Graduate Degree,Professional,0,1,0-1 Miles,40,1
14647,4,1538.58,12/21/2001,M,50001-75000,M,0,0,Graduate Degree,Professional,0,1,0-1 Miles,40,1
14648,4,2324.9218,12/16/2001,S,75001-100000,M,5,0,Graduate Degree,Professional,1,0,0-1 Miles,79,1
14649,4,902.4618,12/21/2001,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,47,1
14650,1,1468.59,12/28/2001,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,47,1
14651,1,1538.58,12/08/2001,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,47,1
14652,4,828.9718,12/23/2001,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,47,1
14653,4,1538.58,01/25/2002,M,50001-75000,M,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,48,1
14654,1,4.99,10/03/2003,M,50001-75000,M,4,3,Bachelors,Professional,1,0,2-5 Miles,48,0
14655,6,119.97,08/25/2003,M,50001-75000,F,5,5,Graduate Degree,Professional,1,3,10+ Miles,48,0
14656,1,3034.07,01/13/2002,M,75001-100000,M,1,0,Graduate Degree,Professional,1,0,0-1 Miles,48,1
14657,1,2376.9618,01/01/2002,M,75001-100000,M,1,0,Partial College,Skilled Manual,0,1,0-1 Miles,49,1
14658,6,90.53,12/06/2003,M,50001-75000,F,1,0,Bachelors,Professional,1,1,2-5 Miles,49,0
14659,4,4.99,11/28/2003,M,50001-75000,M,1,0,Bachelors,Professional,1,1,2-5 Miles,49,0
14660,1,889.4718,01/19/2002,M,50001-75000,F,1,0,Bachelors,Professional,1,1,0-1 Miles,49,1
14661,6,170.53,11/03/2003,M,50001-75000,F,1,0,Bachelors,Professional,1,1,2-5 Miles,49,0
14662,4,1538.58,01/25/2002,M,50001-75000,M,1,0,Bachelors,Professional,1,1,0-1 Miles,49,1
14663,4,54.96,05/19/2004,M,50001-75000,M,5,4,Bachelors,Professional,1,2,2-5 Miles,49,0
14664,4,3076.06,01/30/2002,S,75001-100000,F,5,4,Graduate Degree,Management,1,0,0-1 Miles,49,1
14665,9,31.27,12/24/2003,M,75001-100000,M,4,4,Graduate Degree,Management,1,1,0-1 Miles,38,0
14666,9,5164.92,03/14/2003,M,75001-100000,M,1,0,Graduate Degree,Management,0,0,0-1 Miles,38,1
14667,9,5175.41,03/28/2003,M,75001-100000,F,4,4,Graduate Degree,Management,1,1,0-1 Miles,37,1
14668,9,5181.7,03/08/2003,M,75001-100000,M,4,4,Graduate Degree,Management,1,1,0-1 Miles,37,1
14669,9,87.96,03/09/2004,M,75001-100000,F,4,4,Graduate Degree,Management,1,1,0-1 Miles,37,0
14670,9,848.4704,03/12/2003,S,50001-75000,F,2,2,Bachelors,Professional,1,1,2-5 Miles,39,1
14671,9,862.9504,03/29/2003,M,50001-75000,F,2,2,Bachelors,Professional,1,1,0-1 Miles,40,1
14672,9,3166.3004,03/30/2003,S,greater than 100000,M,1,0,Graduate Degree,Management,1,0,0-1 Miles,38,1
14673,9,3046.3304,03/13/2003,M,greater than 100000,M,1,0,Graduate Degree,Management,1,1,0-1 Miles,38,1
14674,9,92.48,03/02/2004,M,50001-75000,F,5,5,Bachelors,Professional,1,4,10+ Miles,40,0
14675,9,78.97,12/09/2003,M,50001-75000,F,5,5,Bachelors,Professional,0,4,10+ Miles,40,0
14676,9,4446.06,03/18/2003,S,50001-75000,M,5,5,Bachelors,Professional,1,4,10+ Miles,40,1
14677,9,78.97,11/12/2003,S,75001-100000,M,5,5,Graduate Degree,Management,1,3,0-1 Miles,41,0
14678,9,117.96,08/23/2003,M,75001-100000,F,5,5,Graduate Degree,Management,1,3,0-1 Miles,41,0
14679,9,78.97,06/27/2004,S,75001-100000,F,5,5,Bachelors,Professional,1,3,0-1 Miles,41,0
14680,9,113.96,05/31/2004,S,75001-100000,M,5,5,Bachelors,Professional,1,3,1-2 Miles,41,0
14681,9,5168.41,03/02/2003,S,50001-75000,F,0,0,Bachelors,Professional,0,1,0-1 Miles,39,1
14682,9,88.46,11/18/2003,S,50001-75000,F,0,0,Bachelors,Professional,0,1,5-10 Miles,39,0
14683,9,43.96,09/02/2003,M,50001-75000,F,3,3,Bachelors,Professional,1,2,5-10 Miles,43,0
14684,9,91.25,04/18/2004,M,50001-75000,M,3,3,Bachelors,Professional,1,2,0-1 Miles,43,0
14685,9,91.75,02/02/2004,S,50001-75000,M,3,2,Bachelors,Professional,0,2,0-1 Miles,44,0
14686,9,139.96,10/15/2003,M,50001-75000,F,3,2,Bachelors,Professional,1,2,5-10 Miles,44,0
14687,7,26.97,03/11/2004,S,25001-50000,F,0,0,Partial College,Clerical,1,1,2-5 Miles,33,0
14688,8,39.99,08/27/2003,S,0-25000,F,0,0,Partial High School,Manual,0,2,1-2 Miles,27,0
14689,7,0,07/01/2004,S,0-25000,F,0,0,Partial High School,Manual,0,2,0-1 Miles,27,0
14690,8,119.98,06/22/2004,S,0-25000,M,0,0,Partial High School,Manual,0,2,1-2 Miles,27,0
14691,7,39.98,03/05/2004,M,25001-50000,M,0,0,Partial College,Clerical,0,1,1-2 Miles,28,0
14692,10,103.97,05/14/2004,S,25001-50000,F,0,0,Partial College,Clerical,0,1,2-5 Miles,29,0
14693,7,4.99,04/08/2004,S,25001-50000,M,0,0,High School,Manual,0,1,2-5 Miles,34,0
14694,10,86.95,09/08/2003,S,25001-50000,F,0,0,High School,Manual,1,1,2-5 Miles,34,0
14695,8,13.98,05/06/2004,S,0-25000,M,0,0,Partial High School,Manual,0,2,0-1 Miles,35,0
14696,8,39.99,10/14/2003,S,0-25000,M,0,0,Partial High School,Manual,0,2,0-1 Miles,35,0
14697,10,3106.31,11/29/2001,S,0-25000,M,0,0,Partial High School,Manual,0,2,1-2 Miles,35,1
14698,8,51.96,06/14/2004,M,25001-50000,F,1,1,Bachelors,Skilled Manual,1,1,1-2 Miles,34,0
14699,8,24.99,01/07/2004,M,25001-50000,M,1,1,Bachelors,Skilled Manual,1,1,1-2 Miles,34,0
14700,10,5895.24,11/27/2001,M,25001-50000,M,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,34,1
14701,7,819.4575,09/15/2002,S,0-25000,M,0,0,Partial High School,Manual,0,2,1-2 Miles,35,1
14702,10,6720.58,11/07/2001,M,25001-50000,M,0,0,High School,Manual,0,1,1-2 Miles,35,1
14703,8,39.99,08/21/2003,S,25001-50000,M,0,0,High School,Manual,0,1,2-5 Miles,35,0
14704,7,41.95,08/08/2003,S,0-25000,F,0,0,Partial High School,Manual,0,2,0-1 Miles,36,0
14705,10,2297.28,11/12/2001,S,25001-50000,F,2,2,Partial College,Clerical,1,0,1-2 Miles,35,1
14706,10,0,03/09/2004,S,25001-50000,F,2,2,Partial College,Clerical,1,0,0-1 Miles,35,0
14707,8,35,08/16/2003,S,0-25000,F,0,0,Partial High School,Manual,0,2,0-1 Miles,36,0
14708,7,2961.04,10/20/2002,S,0-25000,F,0,0,Partial High School,Manual,0,2,1-2 Miles,36,1
14709,8,4347.76,03/17/2002,S,25001-50000,M,0,0,High School,Manual,0,1,2-5 Miles,36,1
14710,8,35,04/12/2004,S,25001-50000,F,0,0,High School,Manual,0,1,2-5 Miles,36,0
14711,8,21.98,09/28/2003,S,25001-50000,F,0,0,High School,Manual,1,1,2-5 Miles,36,0
14712,10,5918.24,11/20/2001,S,25001-50000,M,0,0,High School,Manual,0,1,2-5 Miles,36,1
